OTU.ID,MO100E,MO100S,MO87E,MO87S,MO98E,MO98S,MO99E,MO99S,Taxonomy,taxon,guid,mbNumber,taxonomicLevel,trophicMode,guild,confidenceRanking,growthForm,trait,notes,citationSource
ASV4757,0,0,0,0,0,0,0,4,Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella_unclassified;,Mortierellaceae,3BD31551-4295-4664-858B-8E44073A293E,816415,9,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Possible,Microfungus,NULL,Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))"
ASV4758,0,0,0,0,0,0,0,4,Fungi;Ascomycota;Orbiliomycetes;unidentified;unidentified;unidentified;Orbiliomycetes_sp;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4759,0,0,0,0,0,0,0,4,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Curvularia;Curvularia_trifolii;,Pleosporaceae,1CB1CDA2-36B9-11D5-9548-00D0592D548C,81188,9,Pathotroph-Saprotroph,Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Probable,Microfungus,NULL,"Necrotrophic pathogens and saprobes, especially associated with grasses. Many species are seed-borne (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))"
ASV476,0,38,58,25,0,0,102,0,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;Cladosporium_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4760,0,0,0,0,0,0,0,4,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Acremonium;Acremonium_cavaraeanum;,Acremonium cavaraeanum,91CD4CD1-35F6-47DC-9071-1A0C1721EDFE,308132,20,Symbiotroph,Endophyte,Probable,Microfungus,NULL,Endophyte detection method-culture (David et al. 2016),"David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6))"
ASV4761,0,0,0,0,0,0,0,4,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora_hostae;,Herpotrichiellaceae,1CB1CD37-36B9-11D5-9548-00D0592D548C,80856,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Probable,Facultative Yeast-Microfungus,NULL,"Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV4762,0,0,0,0,0,0,0,4,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4763,0,0,0,0,0,0,0,4,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;unidentified;Herpotrichiellaceae_sp;,Herpotrichiellaceae,1CB1CD37-36B9-11D5-9548-00D0592D548C,80856,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Probable,Facultative Yeast-Microfungus,NULL,"Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV4764,0,0,0,0,0,0,0,4,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Chaetothyriales_unclassified;Chaetothyriales_unclassified;Chaetothyriales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4765,0,0,0,0,0,0,0,4,Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiomycetes_unclassified;Cystobasidiomycetes_unclassified;Cystobasidiomycetes_unclassified;Cystobasidiomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4766,0,0,0,0,0,0,0,4,Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4768,0,0,0,0,0,0,0,4,Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;Filobasidium_oeirense;,Filobasidium,3CBD5388-8494-45D1-8790-A0713070C68B,16130,13,Saprotroph,Undefined Saprotroph,Highly Probable,Facultative Yeast,NULL,NULL,"Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491)"
ASV4769,3,0,0,0,0,0,0,0,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;unidentified;unidentified;Chaetothyriales_sp;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4773,3,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV478,0,0,0,0,0,222,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_unclassified;Hypocreales_unclassified;Hypocreales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4781,3,0,0,0,0,0,0,0,Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Agaricostilbales_unclassified;Agaricostilbales_unclassified;Agaricostilbales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4783,3,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4785,3,0,0,0,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_unclassified;Helotiales_unclassified;Helotiales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4786,3,0,0,0,0,0,0,0,Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella_cystojenkinii;,Mortierellaceae,3BD31551-4295-4664-858B-8E44073A293E,816415,9,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Possible,Microfungus,NULL,Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))"
ASV4787,3,0,0,0,0,0,0,0,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;unidentified;Herpotrichiellaceae_sp;,Herpotrichiellaceae,1CB1CD37-36B9-11D5-9548-00D0592D548C,80856,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Probable,Facultative Yeast-Microfungus,NULL,"Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV4789,3,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV479,0,0,0,0,0,194,0,26,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Capnodiales_unclassified;Capnodiales_unclassified;Capnodiales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4790,3,0,0,0,0,0,0,0,Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella_globulifera;,Mortierellaceae,3BD31551-4295-4664-858B-8E44073A293E,816415,9,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Possible,Microfungus,NULL,Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))"
ASV4791,0,3,0,0,0,0,0,0,Fungi;Ascomycota;Pezizomycetes;Pezizales;Sarcosomataceae;unidentified;Sarcosomataceae_sp;,Sarcosomataceae,1CB1CDC7-36B9-11D5-9548-00D0592D548C,81257,9,Saprotroph,Wood Saprotroph,Probable,Pezizoid,NULL,"Saprobic on rotten, sometimes buried, wood (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV4797,0,3,0,0,0,0,0,0,Fungi;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Farysia;Farysia_acheniorum;,Ustilaginaceae,1CB1CDFA-36B9-11D5-9548-00D0592D548C,81513,9,Pathotroph,Plant Pathogen,Probable,Facultative Yeast-Smut,NULL,Biotrophic in living tissue of Gramineae and Cyperaceae (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV4799,0,3,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Savoryellales;Savoryellaceae;Ascotaiwania;Ascotaiwania_lignicola;,Ascotaiwania,B66708F5-AD4E-4E97-A27D-1A7A4D444776,25163,13,Saprotroph,Wood Saprotroph,Possible,Microfungus,NULL,From decaying submerged wood (Calduch et al. 2002),"Calduch M, et al. 2002. Mycologia 94:355-361 ((https://doi.org/10.1080/15572536.2003.11833241))"
ASV48,0,36,0,1049,16,13,485,707,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricales_unclassified;Agaricales_unclassified;Agaricales_unclassified;,Agaricales,715D162F-5F0E-40C8-A7DC-79D488D3F937,90508,7,Pathotroph-Saprotroph-Symbiotroph,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph,Possible,Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast,NULL,"Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)","Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)"
ASV480,0,0,0,0,0,16,0,203,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Xenoacremonium;Xenoacremonium_unclassified;,Nectriaceae,1CB1CD7A-36B9-11D5-9548-00D0592D548C,81059,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Possible,Microfungus,NULL,Fusarium species are amongst the economically significant plant pathogens (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Hirooka Y, et al. 2012. Studies in Mycology 711-210 ((https://doi.org/10.3114/sim0001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))"
ASV4808,0,3,0,0,0,0,0,0,Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus_unclassified;,Suillus,1CB1CBCF-36B9-11D5-9548-00D0592D548C,18623,13,Symbiotroph,Ectomycorrhizal,Highly Probable,Boletoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))"
ASV481,218,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4813,0,3,0,0,0,0,0,0,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius;Marasmius_capillaris;,Marasmiaceae,FD8F4798-F0FB-492E-B5E9-971374378CD8,80977,9,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Plant Pathogen-Undefined Saprotroph,Probable,Agaricoid,NULL,"Species in Moniliophthora are devastating pathogens of tree crops, causing witches broom disease; Saprobic on litter and dead wood, or parasitic on woody plants - often one of the most prominent fungal components of tropical forests, playing a major role in nutrient cycling (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6))"
ASV4816,0,3,0,0,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria;Leptosphaeria_sp;,Leptosphaeriaceae,1CB1CD53-36B9-11D5-9548-00D0592D548C,81843,9,Pathotroph-Saprotroph,Plant Pathogen-Wood Saprotroph,Probable,Microfungus,NULL,Saprobic or weakly necrotrophic on stems or leaves (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV4817,0,3,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Australiascaceae;Monilochaetes;Monilochaetes_unclassified;,Monilochaetes,1CB1C904-36B9-11D5-9548-00D0592D548C,8969,13,Saprotroph,Undefined Saprotroph,Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
ASV482,218,0,0,0,0,0,0,0,Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;Archaeorhizomyces;Archaeorhizomyces_sp;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4820,0,3,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4821,0,3,0,0,0,0,0,0,Fungi;Basidiomycota;Tremellomycetes;Tremellomycetes_unclassified;Tremellomycetes_unclassified;Tremellomycetes_unclassified;Tremellomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4822,0,3,0,0,0,0,0,0,Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiomycetes_ord_Incertae_sedis;Symmetrosporaceae;Symmetrospora;Symmetrospora_coprosmae;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4823,0,3,0,0,0,0,0,0,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Steccherinaceae;Steccherinum;Steccherinum_unclassified;,Steccherinaceae,1CB1CDD9-36B9-11D5-9548-00D0592D548C,81420,9,Saprotroph,Wood Saprotroph,Probable,Corticioid-Polyporoid,White Rot,"Growing on dead wood causing white rot, sometimes replacing early colonizers (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV4824,0,3,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_unclassified;Hypocreales_unclassified;Hypocreales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4825,0,3,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Sordariales;Sordariales_unclassified;Sordariales_unclassified;Sordariales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4826,0,3,0,0,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscypha;Hyaloscypha_sp;,Hyaloscyphaceae,1CB18D86-36B9-11D5-9548-00D0592D548C,80871,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL,Saprobic on woody and herbaceous material (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV4827,0,3,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4830,0,0,0,3,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermales_fam_Incertae_sedis;Leptodiscella;Leptodiscella_unclassified;,Leptodiscella,1C4A3E17-875B-4014-827A-4CD52D779284,8743,13,Saprotroph,Undefined Saprotroph,Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
ASV4834,0,0,0,3,0,0,0,0,Fungi;Ascomycota;Eurotiomycetes;Onygenales;Onygenales_fam_Incertae_sedis;Malbranchea;Malbranchea_gypsea;,Malbranchea,1CB1C8A4-36B9-11D5-9548-00D0592D548C,8833,13,Saprotroph,Undefined Saprotroph,Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
ASV4835,0,0,0,3,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4836,0,0,0,3,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Capnodiales_unclassified;Capnodiales_unclassified;Capnodiales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4837,0,0,0,3,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Meliniomyces;Meliniomyces_sp;,Helotiaceae,1CB18C9C-36B9-11D5-9548-00D0592D548C,80845,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Probable,Microfungus,NULL,"Usually saprobic on herbaceous or woody tissues, some species fungicolous. A few species are known to form mycorrhizae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV4838,0,0,0,3,0,0,0,0,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Chaetothyriales_unclassified;Chaetothyriales_unclassified;Chaetothyriales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4839,0,0,0,3,0,0,0,0,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4840,0,0,0,3,0,0,0,0,Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiomycetes_ord_Incertae_sedis;Symmetrosporaceae;Symmetrospora;Symmetrospora_vermiculata;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4841,0,0,0,3,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Pezoloma;Pezoloma_ericae;,Pezoloma ericae,E76357C9-231B-4A71-8E8A-C24F5C305C25,510668,20,Pathotroph-Symbiotroph,Bryophyte Parasite-Ectomycorrhizal-Ericoid Mycorrhizal,Probable,Microfungus,NULL,"Dark Septate Microfungus; Syn. Hymenoscyphus ericae, Pezizella ericae, Rhizoscyphus ericae; Ericoid mycorrhizae have been demonstrated for strains of R. ericae (Vohník et al. 2012); however, that name has been applied broadly in reference to a species group (i.e., the Rhizoscyphus ericae aggregate) that likely contains ectomycorrhizal members as well (Vrålstad et al. 2000)","Dalpe Y. 1989. New Phytologist 113:523-527 ((https://doi.org/10.1111/j.1469-8137.1989.tb00364.x)); Vrålstad T, et al. 2000. New Phytologist 145:549-563 ((https://doi.org/10.1046/j.1469-8137.2000.00605.x; as ectomycorrhizal)); Baral HO, Krieglsteiner L. 2006. Acta Mycologica 41:11-20 ((https://doi.org/10.5586/am.2006.003; as bryophyte parasite)); Huhtinen S, et al. 2010. Nova Hedwigia 90:413-431 ((https://doi.org/10.1127/0029-5035/2010/0090-0413; as bryophyte parasite)), Bent E, et al. 2011. Applied and Environmental Microbiology 77:3351-3359 ((https://doi.org/10.1128/AEM.02575-10; as ectomycorrhizal)); Vohník M, et al. 2012. PLoS ONE 7:e39524 ((https://doi.org/10.1371/journal.pone.0039524; as ericoid mycorrhizae))"
ASV4842,0,0,0,3,0,0,0,0,Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiomycetes_unclassified;Cystobasidiomycetes_unclassified;Cystobasidiomycetes_unclassified;Cystobasidiomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4844,0,0,0,0,0,3,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4848,0,0,0,0,0,3,0,0,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinopsis;Coprinopsis_unclassified;,Psathyrellaceae,F36155B5-ADC2-4C2C-83F3-2D3778EA9B7F,82127,9,Saprotroph,Dung Saprotroph-Plant Saprotroph-Wood Saprotroph,Probable,Agaricoid,NULL,"Saprobic, in grass, on dung, rotten wood and similar substrata (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV4849,0,0,0,0,0,3,0,0,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Derxomyces;Derxomyces_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV485,0,0,0,0,0,0,97,121,Fungi;Basidiomycota;Microbotryomycetes;Heterogastridiales;Heterogastridiaceae;Heterogastridium;Heterogastridium_pycnidioideum;,Heterogastridium,63F0E2FB-794C-4B28-BAFD-4D4C06A30FAD,25447,13,Pathotroph,Fungal Parasite,Probable,Facultative Yeast,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
ASV4851,0,0,0,0,0,3,0,0,Fungi;Basidiomycota;Exobasidiomycetes;Microstromatales;Microstromatales_unclassified;Microstromatales_unclassified;Microstromatales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4858,0,0,0,0,0,3,0,0,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Lophiostomataceae;unidentified;Lophiostomataceae_sp;,Lophiostomataceae,F85D3FE2-22E2-4D83-BF7A-A99B43591A8A,816418,9,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph,Probable,Microfungus,NULL,Saprobic or necrotrophic on herbaceous and woody stems (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV486,36,24,0,0,0,86,52,19,Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV4860,0,0,0,0,0,3,0,0,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Herpotrichiellaceae_unclassified;Herpotrichiellaceae_unclassified;,Herpotrichiellaceae,1CB1CD37-36B9-11D5-9548-00D0592D548C,80856,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Probable,Facultative Yeast-Microfungus,NULL,"Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV4862,0,0,0,0,0,3,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscyphaceae_unclassified;Hyaloscyphaceae_unclassified;,Hyaloscyphaceae,1CB18D86-36B9-11D5-9548-00D0592D548C,80871,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL,Saprobic on woody and herbaceous material (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
